34123902003053920        PALMYRA BORO                                                8567862963301 DELAWARE AVENUE           PALMYRA                       NJ080652514311PK12-1      -1      121     127     99      -1      -1      -1      4       1       2       -1      A
34124202003033930        PARAMUS BORO                                                2012617800145 SPRING VALLEY ROAD        PARAMUS                       NJ076525333311PK12-1      -1      -1      -1      -1      277     -1      -1      -1      -1      -1      3       A
34124502003033940        PARK RIDGE BORO                                             20157360002 PARK AVENUE                 PARK RIDGE                    NJ076561240311PK12-1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      A
34124802003273950        PARSIPPANY-TROY HILLS TWP                                   9732637250P.O. BOX 52                   PARSIPPANY                    NJ070540052311PK12-1      -1      544     581     557     514     -1      -1      2       2       10      5       A
34125102003033960        PASCACK VALLEY REGIONAL                                     201358700546 AKERS AVENUE               MONTVALE                      NJ0764520283110912-2      -2      -1      -1      391     -1      -2      -2      -1      -1      1       -1      A
34125402003313970        PASSAIC CITY                                                9734705201101 PASSAIC AVENUE            PASSAIC                       NJ070554828311PK12794     795     798     859     505     563     2       5       21      48      33      80      A
34125702003313990        PASSAIC VALLEY REGIONAL                                     9738902560EAST MAIN STREET              LITTLE FALLS                  NJ0742416793110912-2      -2      -1      -1      314     -1      -2      -2      -1      -1      2       -1      A
34126302003313995        PASSAIC COUNTY VOCATIONAL                                   973389420245 REINHARDT ROAD             WAYNE                         NJ0747022102110912-2      -2      542     542     -1      476     -2      -2      2       8       -1      2       A
34126602003274000        LONG HILL TWP                                               9086471200759 VALLEY ROAD               GILLETTE                      NJ07933    311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34126902003314010        PATERSON CITY                                               973321098033-35 CHURCH STREET           PATERSON                      NJ075051306311PK122185    2256    2223    1858    1042    1017    27      27      193     158     99      107     A
34127202003154020        PAULSBORO BORO                                              8564235515662 N DELAWARE STREET         PAULSBORO                     NJ080661020311PK12-1      -1      137     137     115     140     -1      -1      1       4       4       2       A
34128102003054050        PEMBERTON TWP                                               6098938141ONE EGBERT STREET             PEMBERTON                     NJ08068    811PK12480     -1      473     392     341     370     2       -1      6       10      6       4       A
34128402003334070        PENNS GRV-CARNEY'S PT REG                                   8562994250113 W. HARMONY STREET         PENNS GROVE                   NJ080691369311PK12-1      -1      199     156     144     130     -1      -1      8       4       2       1       A
34128702003074060        PENNSAUKEN TWP                                              85666285051695 HYLTON ROAD              PENNSAUKEN                    NJ081101313311PK12-1      -1      438     487     499     432     -1      -1      5       21      48      24      A
34129002003274080        PEQUANNOCK TWP                                              973616604085 SUNSET ROAD                POMPTON PLAINS                NJ07444    311PK12-1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      A
34129302003234090        PERTH AMBOY CITY                                            7323766279178 BARRACKS STREET           PERTH AMBOY                   NJ088613402311PK12744     637     646     498     477     455     2       1       8       13      6       26      A
34129602003414100        PHILLIPSBURG TOWN                                           9084543400445 MARSHALL STREET           PHILLIPSBURG                  NJ088651656411PK12-1      -1      442     443     407     353     -1      -1      1       11      12      7       A
34129902003074110        PINE HILL BORO                                              8567836900CTRL. ADM. 1003 TURNERVILL RD PINE HILL                     NJ080216339311PK12-1      -1      338     225     201     213     -1      -1      6       4       5       4       A
34130002003294105        PINELANDS REGIONAL                                          6092963106520 NUGENTOWN ROAD            TUCKERTON                     NJ0808702488110712-1      349     358     308     328     242     -1      1       8       13      6       6       A
34130502003234130        PISCATAWAY TWP                                              7325722289P.O. BOX 1332                 PISCATAWAY                    NJ088551332311PK12-1      -1      591     569     559     478     -1      -1      1       6       6       4       A
34130802003154140        PITMAN BORO                                                 8565892145420 HUDSON AVENUE             PITMAN                        NJ080710088311PK12-1      -1      141     134     140     137     -1      -1      4       3       3       2       A
34131102003334150        PITTSGROVE TWP                                              6093583094ADMIN. BLDG., 1076 ALMOND ROADPITTSGROVE                    NJ083188903811PK12-1      -1      185     -1      159     138     -1      -1      2       -1      1       3       A
34131402003394160        PLAINFIELD CITY                                             9087314335504 MADISON AVENUE            PLAINFIELD                    NJ070601540311PK12-1      -1      546     503     442     451     -1      -1      39      42      50      26      A
34132002003014180        PLEASANTVILLE CITY                                          6093836800P.O. BOX 960                  PLEASANTVILLE                 NJ082320960411PK12-1      -1      298     230     199     222     -1      -1      1       9       9       4       A
34132302003294190        PLUMSTED TWP                                                6097586800117 EVERGREEN ROAD            NEW EGYPT                     NJ085331316811PK12-1      -1      -1      121     126     103     -1      -1      -1      2       1       1       A
34132902003294210        POINT PLEASANT BORO                                         73270119002100 PANTHER PATH             POINT PLEASANT                NJ087423770311PK12-1      -1      -1      -1      -1      247     -1      -1      -1      -1      -1      0       A
34133502003314230        POMPTON LAKES BORO                                          9738354334237 VAN AVENUE                POMPTON LAKES                 NJ074421343311PK12-1      -1      -1      165     166     158     -1      -1      -1      1       2       2       A
34134102003214255        PRINCETON REGIONAL                                          609924932225 VALLEY ROAD                PRINCETON                     NJ085400711411PK12-1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      A
34135302003394290        RAHWAY CITY                                                 7323961020RAHWAY MIDDLE SCHOOL          RAHWAY                        NJ07065    311PK12-1      -1      412     283     249     256     -1      -1      12      9       2       7       A
34135602003034300        RAMAPO-INDIAN HILL REG                                      2018911505331 GEORGE STREET             FRANKLIN LAKES                NJ0741730993110912-2      -2      -1      534     -1      489     -2      -2      -1      1       -1      2       A
34135902003034310        RAMSEY BORO                                                 2017852300266 EAST MAIN STREET          RAMSEY                        NJ074461927311PK12-1      -1      -1      -1      -1      189     -1      -1      -1      -1      -1      1       A
34136202003054320        RANCOCAS VALLEY REGIONAL                                    6092670830520 JACKSONVILLE ROAD         MOUNT HOLLY                   NJ0806096223110912-2      -2      620     562     554     487     -2      -2      6       6       8       1       A
34136502003274330        RANDOLPH TWP                                                973328277525 SCHOOL HOUSE ROAD          RANDOLPH                      NJ078693199311PK12-1      -1      -1      419     370     376     -1      -1      -1      2       2       5       A
34136802003252105        HAZLET TWP                                                  7322648402421 MIDDLE ROAD               HAZLET                        NJ077302342311PK12-1      -1      -1      -1      -1      245     -1      -1      -1      -1      -1      1       A
34137102003194350        READINGTON TWP                                              9085342195P.O. BOX 807                  WHITEHOUSE STATION            NJ088890807811PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34137502003254365        RED BANK REGIONAL                                           9088427884101 RIDGE ROAD                LITTLE SILVER                 NJ0773916983110912-2      -2      311     297     309     263     -2      -2      2       6       6       11      A
34137702003034370        RIDGEFIELD BORO                                             2019459236555 CHESTNUT STREET           RIDGEFIELD                    NJ076571825311PK12-1      -1      -1      -1      160     134     -1      -1      -1      -1      2       2       A
34138002003034380        RIDGEFIELD PARK TWP                                         2018072638712 LINCOLN AVENUE            RIDGEFIELD PARK               NJ076601033311PK12-1      -1      -1      -1      173     162     -1      -1      -1      -1      3       8       A
34138302003034390        RIDGEWOOD VILLAGE                                           201670270049 COTTAGE PLACE              RIDGEWOOD                     NJ074513813311PK12-1      -1      411     405     395     385     -1      -1      1       1       6       4       A
34138602003314400        RINGWOOD BORO                                               9739627028121 CARLETONDALE ROAD         RINGWOOD                      NJ074561611311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34139502003034430        RIVER VALE TWP                                              2013584020393 RIVER VALE ROAD           RIVER VALE                    NJ076756241311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34140102003054450        RIVERSIDE TWP                                               8564611255112 E WASHINGTON STREET       RIVERSIDE                     NJ080753899311PK12-1      -1      137     130     113     107     -1      -1      3       4       1       3       A
34141302003274490        ROCKAWAY TWP                                                9736278200P.O. BOX 500                  HIBERNIA                      NJ07842    311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34142802003394540        ROSELLE BORO                                                9082982040710 LOCUST STREET             ROSELLE                       NJ072031919311PK12-1      279     278     211     -1      172     -1      1       3       1       -1      1       A
34143102003394550        ROSELLE PARK BORO                                           9082451197510 CHESTNUT STREET           ROSELLE PARK                  NJ072042495311PK12-1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      A
34143402003274560        ROXBURY TWP                                                 973584686725 MEEKER STREET              SUCCASUNNA                    NJ078761418311PK12-1      -1      -1      400     376     376     -1      -1      -1      2       4       6       A
34143702003254570        RUMSON BORO                                                 7328424747FORREST AVENUE                RUMSON                        NJ077601681311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34144602003034600        RUTHERFORD BORO                                             2019391717176 PARK AVENUE               RUTHERFORD                    NJ070702310311PK12-1      -1      -1      186     -1      -1      -1      -1      -1      1       -1      -1      A
34144902003034610        SADDLE BROOK TWP                                            2018432133355 MAYHILL STREET            SADDLE BROOK                  NJ076634628311PK12-1      -1      117     110     131     -1      -1      -1      2       1       2       -1      A
34145502003334630        SALEM CITY                                                  856935380051 NEW MARKET STREET          SALEM                         NJ080799048311PK12-1      -1      166     155     145     109     -1      -1      4       5       1       6       A
34146402003234660        SAYREVILLE BORO                                             7325255224P.O. BOX 997                  SAYREVILLE                    NJ088720997311PK12-1      -1      453     445     435     364     -1      -1      1       5       5       2       A
34146702003394670        SCOTCH PLAINS-FANWOOD REG                                   9082326161EVERGREEN AVENUE & CEDAR      SCOTCH PLAINS                 NJ070761955311PK12-1      -1      -1      -1      -1      320     -1      -1      -1      -1      -1      1       A
34148502003174730        SECAUCUS TOWN                                               201974200420 CENTRE AVENUE, P.O. BOX 149SECAUCUS                      NJ070961496311PK12-1      -1      -1      132     133     116     -1      -1      -1      4       3       3       A
34150302003014800        SOMERS POINT CITY                                           6099277161JORDAN ROAD SCHOOL            SOMERS POINT                  NJ082441499411PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34150902003354820        SOMERVILLE BORO                                             908218410151 WEST CLIFF STREET          SOMERVILLE                    NJ088761903311PK12-1      -1      270     239     260     237     -1      -1      1       1       1       5       A
34151202003234830        SOUTH AMBOY CITY                                            7325252102240 JOHN STREET               SOUTH AMBOY                   NJ088791742311PK12-1      114     117     72      71      72      -1      1       2       1       1       2       A
34152102003234860        SOUTH BRUNSWICK TWP                                         7322977800P.O. BOX 181                  MONMOUTH JUNCTION             NJ088520181311PK12-1      -1      -1      -1      593     547     -1      -1      -1      -1      8       10      A
34153302003134900        SOUTH ORANGE-MAPLEWOOD                                      9733789630525 ACADEMY STREET            MAPLEWOOD                     NJ070401311311PK12-1      -1      601     484     499     467     -1      -1      10      7       8       9       A
34153602003234910        SOUTH PLAINFIELD BORO                                       9087544620305 CROMWELL PLACE            SOUTH PLAINFIELD              NJ070804107311PK12-1      -1      -1      284     -1      278     -1      -1      -1      2       -1      5       A
34153902003234920        SOUTH RIVER BORO                                            7326134000ADMIN. BLDG., 15 MONTGOMERY STSOUTH RIVER                   NJ08882    311PK12-1      -1      178     155     159     148     -1      -1      5       1       1       1       A
34154502003154940        DELSEA REGIONAL H.S DIST.                                   8566940100P.O. BOX 405 FRIES MILL ROAD  FRANKLINVILLE                 NJ0832291398110712309     -1      372     335     300     317     2       -1      5       6       11      8       A
34154802003294950        SOUTHERN REGIONAL                                           6095979481105 CEDAR BRIDGE ROAD         MANAHAWKIN                    NJ0805030563110712-1      -1      843     758     690     659     -1      -1      11      9       14      7       A
34155102003374960        SPARTA TWP                                                  973729788618 MOHAWK AVENUE              SPARTA                        NJ078711112811PK12-1      -1      280     279     243     266     -1      -1      1       1       2       2       A
34155402003234970        SPOTSWOOD BORO                                              7327232236ADM. OFF. 105 SUMMERHILL ROAD SPOTSWOOD                     NJ08884    311PK12-1      -1      -1      194     195     185     -1      -1      -1      1       1       2       A
34156302003395000        SPRINGFIELD TWP                                             9733761025SPRINGFIELD PUBLIC SCHOOL     SPRINGFIELD                   NJ070811786311PK12-1      -1      -1      141     138     -1      -1      -1      -1      1       1       -1      A
34159002003395090        SUMMIT CITY                                                 908273302390 MAPLE STREET               SUMMIT                        NJ079012545311PK12-1      -1      -1      -1      -1      198     -1      -1      -1      -1      -1      1       A
34159602003375100        SUSSEX-WANTAGE REGIONAL                                     973875317531 RYAN ROAD                  WANTAGE                       NJ074611705811PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34160802003035150        TEANECK TWP                                                 2018335510ONE MERRISON STREET           TEANECK                       NJ076664616311PK12-1      -1      -1      362     338     337     -1      -1      -1      6       12      11      A
34161102003035160        TENAFLY BORO                                                2018164501500 TENAFLY ROAD              TENAFLY                       NJ076701727311PK12-1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      A
34162002003255185        TINTON FALLS                                                7324602404658 TINTON AVENUE             TINTON FALLS                  NJ077243275311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34162302003295190        TOMS RIVER REGIONAL                                         73250555101144 HOOPER AVENUE            TOMS RIVER                    NJ087537643311PK12-1      1490    1524    1571    1368    1438    -1      3       4       23      37      42      A
34162902003215210        TRENTON CITY                                                6099892744108 NORTH CLINTON AVENUE      TRENTON                       NJ086091014211PK12790     815     1595    896     731     484     19      16      127     37      13      9       A
34163502003255230        UNION BEACH                                                 73226454051207 FLORANCE AVENUE          UNION BEACH                   NJ077352633311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34163802003175240        UNION CITY                                                  20134858513912 BERGEN TURNPIKE          UNION CITY                    NJ070872507311PK12-1      -1      946     772     617     589     -1      -1      96      45      54      24      A
34164702003290185        BARNEGAT TWP                                                609698580025 BIRDSALL STREET            BARNEGAT                      NJ080052497311PK08-1      288     -2      -2      -2      -2      -1      1       -1      -1      -1      -2      A
34165002003395290        UNION TWP                                                   90885164202369 MORRIS AVENUE            UNION                         NJ070835703211PK12-1      -1      -1      622     641     634     -1      -1      -1      1       1       2       A
34165602003255310        UPPER FREEHOLD REGIONAL                                     609259729227 HIGH STREET                ALLENTOWN                     NJ085010278311PK12-1      -1      263     253     218     212     -1      -1      1       2       3       2       A
34166202003035330        UPPER SADDLE RIVER BORO                                     2019342950395 WEST SADDLE RIVER ROAD    UPPER SADDLE RIVER            NJ074581622311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34166502003095340        UPPER TWP                                                   6096283513525 PERRY ROAD                PETERSBURG                    NJ082709633811PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34166802003015350        VENTNOR CITY                                                6094877918400 N. LAFAYETTE AVENUE       VENTNOR                       NJ08406    411PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34167102003375360        VERNON TWP                                                  9737642900P.O. BOX 99                   VERNON                        NJ074620099311PK12-1      -1      469     418     446     387     -1      -1      2       2       9       16      A
34167402003135370        VERONA BORO                                                 9732392100121 FAIRVIEW AVENUE           VERONA                        NJ070441320311PK12-1      -1      -1      -1      152     -1      -1      -1      -1      -1      2       -1      A
34168002003115390        VINELAND CITY                                               8567946700625 PLUM STREET               VINELAND                      NJ083603708211PK12791     -1      823     794     719     635     1       -1      27      38      29      17      A
34168302003075400        VOORHEES TWP                                                8567518446ADMIN. BLDG., 329 ROUTE 73    VOORHEES                      NJ08043    311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34168602003035410        WALDWICK BORO                                               2014453131155 SUMMIT AVENUE             WALDWICK                      NJ074632133311PK12-1      -1      -1      85      -1      -1      -1      -1      -1      2       -1      -1      A
34168902003255420        WALL TWP                                                    7325562000P.O. BOX 1199                 WALL                          NJ077191199311PK12-1      -1      343     326     318     288     -1      -1      4       2       8       5       A
34169202003035430        WALLINGTON BORO                                             9737774421JEFFERSON SCHOOL, PINE STREET WALLINGTON                    NJ070571699311PK12-1      -1      -1      99      89      -1      -1      -1      -1      1       2       -1      A
34169502003315440        WANAQUE BORO                                                9738358202547 RINGWOOD AVENUE           WANAQUE                       NJ074652011311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34169702003415465        WARREN HILLS REGIONAL                                       908689314389 BOWERSTOWN ROAD            WASHINGTON                    NJ0788241234110712-1      -1      387     349     329     326     -1      -1      1       6       17      10      A
34169802003355470        WARREN TWP                                                  7325608700213 MT. HOREB ROAD            WARREN                        NJ070595819311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34170702003155500        WASHINGTON TWP                                              8565896644206 EAST HOLLY AVENUE         SEWELL                        NJ080809231311PK12-1      872     833     787     756     756     -1      1       8       14      10      18      A
34171002003215510        WASHINGTON TWP                                              60944882541079 WASHINGTON BLVD.         ROBBINSVILLE                  NJ086913037811PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -1      -2      A
34171302003275520        WASHINGTON TWP                                              908876417253  WEST MILL ROAD            LONG VALLEY                   NJ078539205811PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34172202003355550        WATCHUNG HILLS REGIONAL                                     9086474890108 STIRLING ROAD             WARREN                        NJ07059    3110912-2      -2      -1      -1      416     371     -2      -2      -1      -1      2       4       A
34172802003315570        WAYNE TWP                                                   973633303250 NELLIS DRIVE               WAYNE                         NJ074703562211PK12-1      -1      -1      692     694     623     -1      -1      -1      5       10      9       A
34173102003175580        WEEHAWKEN TWP                                               201867224353 LIBERTY PLACE              WEEHAWKEN                     NJ070867023311PK12-1      -1      -1      86      60      -1      -1      -1      -1      1       1       -1      A
34174302003155620        WEST DEPTFORD TWP                                           8568484300675 GROVE ROAD, SUITE 804     WEST DEPTFORD                 NJ080661999311PK12-1      -1      299     285     255     213     -1      -1      1       5       7       5       A
34174602003135630        WEST ESSEX REGIONAL                                         9732281200WEST GREENBROOK ROAD          NORTH CALDWELL                NJ0700647923110712-1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      -1      A
34175002003253260        MONMOUTH CO VOCATIONAL                                      732431794241 HIGHWAY 34 SOUTH           COLTS NECK                    NJ0772217143110912-2      -2      -1      -1      -1      365     -2      -2      -1      -1      -1      1       A
34175202003315650        WEST MILFORD TWP                                            973697170046 HIGHLANDER DRIVE           WEST MILFORD                  NJ074801511311PK12-1      -1      365     391     383     342     -1      -1      2       1       10      7       A
34175502003275660        WEST MORRIS REGIONAL                                        9088796404FOUR BRIDGES ROAD             CHESTER                       NJ07930    3110912-2      -2      -1      -1      645     548     -2      -2      -1      -1      2       4       A
34175802003175670        WEST NEW YORK TOWN                                          20190211236028 BROADWAY                 WEST NEW YORK                 NJ070935223311PK12469     -1      477     436     412     343     1       -1      6       2       1       2       A
34176102003135680        WEST ORANGE TOWN                                            9736695430179 EAGLE ROCK AVENUE         WEST ORANGE                   NJ070525007311PK12508     -1      545     538     459     394     3       -1      12      13      14      5       A
34177002003215715        W WINDSOR-PLAINSBORO REG                                    6097165040P.O. BOX 505                  PRINCETON JUNCTION            NJ085500248411PK12-1      -1      750     738     672     671     -1      -1      2       2       1       4       A
34177302003055720        WESTAMPTON                                                  6092672053WESTAMPTON TWP. PUBLIC SC     WESTAMPTON                    NJ080609601811PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34177602003395730        WESTFIELD TOWN                                              9087894420302 ELM STREET                WESTFIELD                     NJ070903104311PK12-1      -1      -1      -1      384     366     -1      -1      -1      -1      2       1       A
34178202003035755        WESTWOOD REGIONAL                                           2016642765701 RIDGEWOOD ROAD            WESTWOOD                      NJ076754811311PK12-1      -1      195     209     -1      165     -1      -1      2       1       -1      5       A
34180002003055805        WILLINGBORO TWP                                             6098358600LEVITT BUILDING               WILLINGBORO                   NJ08046    311PK12-1      -1      -1      -1      283     309     -1      -1      -1      -1      8       8       A
34180602003075820        WINSLOW TWP                                                 8567672850200 COOPER FOLLY ROAD         ATCO                          NJ080049554311PK12-1      -1      524     417     371     421     -1      -1      16      10      12      14      A
34181202003235850        WOODBRIDGE TWP                                              7326028549P.O. BOX 428                  WOODBRIDGE                    NJ070950952311PK12-1      -1      1083    1034    999     1001    -1      -1      1       8       22      9       A
34181502003155860        WOODBURY CITY                                               856853012325 NORTH BROAD STREET         WOODBURY                      NJ080964602311PK12-1      -1      -1      134     -1      92      -1      -1      -1      3       -1      2       A
34183002003035830        WOOD RIDGE BORO                                             201933677889 HACKENSACK STREET          WOOD-RIDGE                    NJ070752305311PK12-1      -1      122     103     79      -1      -1      -1      2       3       2       -1      A
34183302003335910        WOODSTOWN-PILESGROVE REG                                    8567691664135 EAST AVENUE               WOODSTOWN                     NJ080981336311PK12-1      -1      -1      188     158     198     -1      -1      -1      1       1       2       A
34183602003035920        WYCKOFF TWP                                                 2018485701241 MORSE AVENUE              WYCKOFF                       NJ074811917311PK08-1      -1      -2      -2      -2      -2      -1      -1      -1      -1      -2      -2      A
34801802003233145        MIDDLESEX CO ED SER COMM                                    73277798481690 STELTON ROAD             PISCATAWAY                    NJ088545946311UGUG-1      -1      -1      -1      -1      -1      -2      -2      -2      -2      -2      -2      A
34802002003213103        MERCER CO SPECIAL SERVICE                                   60958884001050 OLD TRENTON ROAD         TRENTON                       NJ086901230811UGUG-2      -2      -2      -2      -2      -2      -2      -2      -2      -2      -2      -2      A
34803632003151774        GLOUCESTER CO SPEC SERV                                     8562560540204 E. HOLLY AVENUE           SEWELL                        NJ080802641311UGUG-1      -1      -1      -1      -1      -1      -2      -2      -2      -2      -2      -2      A
3500010200383430000      RIO RANCHO PUBLIC SCHOOLS                                   5058960667500 LASER ROAD, NE            RIO RANCHO                    NM871243765311PK121012    964     964     1070    951     820     0       0       0       0       0       0       C
3500030200346350000      ALAMOGORDO PUBLIC SCHOOLS                                   5054393270PO BOX 650                    ALAMOGORDO                    NM883110617511PK12525     577     553     568     520     458     0       0       3       11      10      5       C
3500060200301010000      ALBUQUERQUE PUBLIC SCHOOLS                                  5058428211PO BOX 25704                  ALBUQUERQUE                   NM871250704111PK126916    6879    8862    7073    5946    4782    82      132     599     436     386     188     C
3500120200322150000      ARTESIA PUBLIC SCHOOLS                                      50574635851106 W QUAY AVE               ARTESIA                       NM882101826611PK12291     289     262     300     266     214     0       2       0       5       2       0       C
3500150200364450000      AZTEC MUNICIPAL SCHOOLS                                     50533494741118 W. AZTEC BLVD.           AZTEC                         NM874101818411PK12254     267     255     261     250     241     3       2       18      18      28      17      C
3500180200387610000      BELEN CONSOLIDATED SCHOOLS                                  5059661003520 N. MAIN STREET            BELEN                         NM870023720311PK12404     404     536     344     311     282     3       5       52      46      30      26      C
3500210200361430000      BERNALILLO PUBLIC SCHOOLS                                   5058672317224 N. CAMINO DEL PUEBLO      BERNALILLO                    NM870040640311PK12246     278     279     248     240     154     0       5       15      13      11      5       C
3500240200366450000      BLOOMFIELD MUNICIPAL SCHOOLS                                5056324316325 N. BERGIN LANE            BLOOMFIELD                    NM874136729411PK12256     253     295     231     260     154     0       5       15      8       10      7       C
3500300200320150000      CARLSBAD MUNICIPAL SCHOOLS                                  5052343300408 N. CANYON ST.             CARLSBAD                      NM882205812511PK12505     486     543     487     411     421     0       0       3       9       17      20      C
3500390200367450000      CENTRAL CONSOLIDATED SCHOOLS                                5053684984PO BOX 1199                   SHIPROCK                      NM874201179411PK12598     620     693     656     534     477     6       4       28      36      20      13      C
3500570200312090000      CLOVIS MUNICIPAL SCHOOLS                                    5057694300PO BOX 19000                  CLOVIS                        NM881029000511PK12671     663     606     613     542     430     1       0       1       55      57      34      C
3500600200324170000      COBRE CONSOLIDATED SCHOOLS                                  5055374514PO BOX 1000                   BAYARD                        NM880231000611PK12114     126     115     127     137     135     0       1       2       4       9       0       C
3500690200342290000      DEMING PUBLIC SCHOOLS                                       5055468841501 W. FLORIDA ST.            DEMING                        NM880306302611PK12483     413     492     468     314     301     0       0       0       0       1       2       C
3500750200306050000      DEXTER CONSOLIDATED SCHOOLS                                 5057345420PO BOX 159                    DEXTER                        NM882300159711PK12109     98      90      97      84      79      0       0       0       1       1       0       C
3500900200355390000      ESPANOLA MUNICIPAL SCHOOLS                                  5057532254714 CALLE DON DIEGO           ESPANOLA                      NM875323414611PK12367     388     404     265     244     277     8       20      40      7       19      32      C
3500990200365450000      FARMINGTON MUNICIPAL SCHOOLS                                5053249840PO BOX 5850                   FARMINGTON                    NM874995850211PK12859     899     890     775     644     693     1       10      39      36      47      37      C
3501080200319130000      GADSDEN INDEPENDENT SCHOOLS                                 5058826203PO BOX 70                     ANTHONY                       NM880210070811PK121202    1116    1285    925     827     668     1       2       50      59      43      30      C
3501110200343310000      GALLUP-MCKINLEY COUNTY SCHOOL                               5057227711PO BOX 1318                   GALLUP                        NM873051318611PK121178    1242    1530    1149    949     1027    13      39      126     74      44      72      C
3501170200388060000      GRANTS-CIBOLA COUNTY SCHOOLS                                5052852603PO BOX 8                      GRANTS                        NM870200008611PK12280     282     442     348     286     241     1       6       29      21      27      15      C
3501230200318130000      HATCH VALLEY PUBLIC SCHOOLS                                 5052678200PO BOX 790                    HATCH                         NM879370790811PK12150     137     124     129     107     103     1       0       7       9       9       6       C
3501260200333250000      HOBBS MUNICIPAL SCHOOLS                                     5054330100PO BOX 1030                   HOBBS                         NM882411040511PK12604     574     607     582     568     496     5       2       8       17      19      28      C
3501500200317130000      LAS CRUCES PUBLIC SCHOOLS                                   5055275807505 S MAIN, SUITE 249         LAS CRUCES                    NM880011243211PK121831    1808    2174    1864    1524    1496    18      23      201     150     104     95      C
3501530200369470000      LAS VEGAS CITY PUBLIC SCHOOLS                               5054545700901 DOUGLAS AVENUE            LAS VEGAS                     NM877013928611PK12146     175     204     187     159     162     0       0       1       2       3       5       C
3501560200368470000      WEST LAS VEGAS PUBLIC SCHOOLS                               5054262333179 BRIDGE ST.                LAS VEGAS                     NM877013426611PK12186     172     185     134     136     108     0       0       2       3       4       7       C
3501650200341280000      LOS ALAMOS PUBLIC SCHOOLS                                   5056632230PO BOX 90                     LOS ALAMOS                    NM875440090611PK12319     289     314     315     291     293     0       0       1       5       8       9       C
3501680200386610000      LOS LUNAS PUBLIC SCHOOLS                                    5058668231PO BOX 1300                   LOS LUNAS                     NM870311300311PK12748     733     837     685     528     434     1       4       16      14      8       6       C
3501740200331250000      LOVINGTON PUBLIC SCHOOLS                                    5057392200PO BOX 1537                   LOVINGTON                     NM882601537611PK12208     223     214     209     207     178     0       0       10      17      10      0       C
3501890200381570000      MORIARTY MUNCIPAL SCHOOLS                                   5058324471PO BOX 2000                   MORIARTY                      NM870350020811PK12348     419     387     340     327     247     1       4       1       9       6       5       C
3502070200372490000      POJOAQUE VALLEY PUBLIC SCHOOL                               5054552282PO BOX 3468 POJOAQUE STAT     SANTA FE                      NM875010468211PK12163     169     183     170     162     144     0       0       24      31      29      16      C
3502100200357410000      PORTALES MUNICIPAL SCHOOLS                                  5053566641501 S. ABILENE AVE.           PORTALES                      NM881306380611PK12197     198     210     224     194     197     0       0       8       11      16      11      C
3502190200309070000      RATON PUBLIC SCHOOLS                                        5054459111PO BOX 940                    RATON                         NM877400940611PK12115     100     133     106     78      99      0       0       0       5       3       3       C
3502250200304050000      ROSWELL INDEPENDENT SCHOOLS                                 5056272511PO BOX 1437                   ROSWELL                       NM882021437511PK12770     776     909     669     618     569     3       6       21      32      19      24      C
3502310200336270000      RUIDOSO MUNICIPAL SCHOOLS                                   5052574051200 HORTON CIRCLE             RUIDOSO                       NM883456032611PK12184     215     216     199     163     139     1       0       4       13      9       10      C
3502370200371490000      SANTA FE PUBLIC SCHOOLS                                     5059542003610 ALTA VISTA ST.            SANTA FE                      NM875054149211PK121040    1011    1056    1065    796     697     27      20      56      126     106     74      C
3502430200323170000      SILVER CITY CONSOLIDATED SCHL                               50595620002810 N. SWAN ST.              SILVER CITY                   NM880615853611PK12258     214     258     284     271     253     1       0       6       9       21      10      C
